STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,icd10,International Statistical Classification of Diseases and Related Health Problems (ICD-10),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),RS,Serbia,2012,,21.69,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),RS,Serbia,2013,,24.09,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),RS,Serbia,2014,,24.99,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),RS,Serbia,2015,,27.04,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),RS,Serbia,2016,,25.53,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),RS,Serbia,2017,,25.61,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),RS,Serbia,2018,,23.35,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),RS,Serbia,2019,,23.85,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),RS,Serbia,2020,,25.16,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),RS,Serbia,2021,,26.36,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),RS,Serbia,2022,,28.28,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SE,Sweden,2011,,58.03,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SE,Sweden,2012,,61.43,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SE,Sweden,2013,,62.02,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SE,Sweden,2014,,61.79,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SE,Sweden,2015,,63.23,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SE,Sweden,2016,,65.16,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SE,Sweden,2017,,64.8,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SE,Sweden,2018,,66.65,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SE,Sweden,2019,,62.71,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SE,Sweden,2020,,62.32,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SE,Sweden,2021,,53.96,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SE,Sweden,2022,,55.92,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SI,Slovenia,2011,,6.45,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SI,Slovenia,2012,,8.09,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SI,Slovenia,2013,,10.02,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SI,Slovenia,2014,,9.77,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SI,Slovenia,2015,,13.26,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SI,Slovenia,2016,,14.64,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SI,Slovenia,2017,,17.46,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SI,Slovenia,2018,,17.61,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SI,Slovenia,2019,,22.87,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SI,Slovenia,2020,,19.53,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SI,Slovenia,2021,,18.11,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SI,Slovenia,2022,,18.59,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SK,Slovakia,2011,,13.77,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SK,Slovakia,2012,,30.84,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SK,Slovakia,2013,,23.54,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SK,Slovakia,2014,,29.39,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SK,Slovakia,2015,,20.67,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SK,Slovakia,2016,,25.78,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SK,Slovakia,2017,,20.13,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SK,Slovakia,2018,,21.69,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SK,Slovakia,2019,,20.76,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SK,Slovakia,2020,,19.24,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SK,Slovakia,2021,,12.03,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),SK,Slovakia,2022,,11.05,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),TR,Türkiye,2011,,1.78,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),TR,Türkiye,2012,,2.23,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),TR,Türkiye,2013,,2.11,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),TR,Türkiye,2014,,2,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),TR,Türkiye,2015,,2,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),TR,Türkiye,2016,,1.77,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),TR,Türkiye,2017,,1.77,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),TR,Türkiye,2018,,1.64,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),TR,Türkiye,2019,,1.07,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),TR,Türkiye,2020,,0.99,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),TR,Türkiye,2021,,1.48,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),TR,Türkiye,2022,,1.2,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),UK,United Kingdom,2011,,63.87,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),UK,United Kingdom,2012,,73.03,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),UK,United Kingdom,2013,,75.38,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),UK,United Kingdom,2014,,80.2,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),UK,United Kingdom,2015,,90.68,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),UK,United Kingdom,2016,,89.21,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),UK,United Kingdom,2017,,91.55,,,,,
dataflow,ESTAT:HLTH_CD_ASDR2(1.0),Causes of death - standardised death rate by NUTS 2 region of residence,A,Annual,RT,Rate,T,Total,TOTAL,Total,F,Mental and behavioural disorders (F00-F99),UK,United Kingdom,2018,,89.04,,,,,
